|2016-05-05 11:18:14.122588| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:19:23.972893| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:20:08.794381| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:21:09.370511| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:22:09.229405| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:23:09.963650| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:24:09.395776| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:25:10.257073| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:26:10.233603| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:27:11.009804| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:28:07.102139| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:29:05.435037| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:30:06.833254| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:31:06.358301| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:32:05.564231| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:33:06.430023| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:34:07.174458| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:35:07.845493| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:36:07.032048| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:37:07.194624| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:38:07.066883| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:39:09.213192| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:40:07.440664| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:41:08.479235| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:42:09.177963| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:43:09.301612| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:44:08.558264| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:45:08.127223| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:46:09.664003| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:47:08.666743| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:48:09.115274| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:49:08.893310| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:50:09.756371| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:51:09.021200| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:52:10.126984| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:53:09.986475| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:54:13.280068| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:55:10.373476| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:56:10.000404| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:57:05.681347| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:58:10.725570| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 11:59:06.150067| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:00:07.231161| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:01:06.529203| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:02:06.256182| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:03:07.278369| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:04:06.310862| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:05:08.274270| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:06:14.326720| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:07:08.681093| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:08:07.229444| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:09:08.685798| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:10:07.658109| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:11:08.176618| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:12:07.630468| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:13:08.479923| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:14:07.987314| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:15:08.916455| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:16:08.830107| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:17:09.620049| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:18:09.432435| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:19:09.216662| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:20:10.325498| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:21:09.715670| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:22:10.281105| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:23:05.182749| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:24:06.240045| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:25:05.404224| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:26:06.742398| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:27:07.211458| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:28:06.942499| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:29:06.350445| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:30:07.617542| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:31:07.055747| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:32:08.333694| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:33:07.253791| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:34:07.707437| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:35:08.421787| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:36:08.069428| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:37:09.002274| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:38:08.413503| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:39:08.953559| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:40:09.847667| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:41:09.487900| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:42:09.080953| |2016-05-04 19:18:00 UTC+0000|
|2016-05-05 12:43:10.506256| |2016-05-04 19:18:00 UTC+0000|
