|2016-05-05 11:17:11.186361| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 11:18:14.790686| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 11:19:24.676639| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 11:20:09.459341| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 11:21:10.007053| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 11:22:09.890356| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 11:23:10.690744| |2016-05-05 17:08:00 UTC+0000|
|2016-05-05 11:24:10.064212| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 11:25:10.911239| |2016-05-05 17:10:00 UTC+0000|
|2016-05-05 11:26:10.888874| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 11:27:11.682102| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 11:28:07.761519| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 11:29:06.122854| |2016-05-05 17:14:00 UTC+0000|
|2016-05-05 11:30:07.523868| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 11:31:07.062719| |2016-05-05 17:16:00 UTC+0000|
|2016-05-05 11:32:06.285611| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 11:33:07.076001| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 11:34:07.843629| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 11:35:08.520455| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 11:36:07.683221| |2016-05-05 17:21:00 UTC+0000|
|2016-05-05 11:37:07.962366| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 11:38:07.714530| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 11:39:09.858577| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 11:40:08.118648| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 11:41:09.137889| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 11:42:09.900456| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 11:43:10.053840| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 11:44:09.179094| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 11:45:08.783681| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 11:46:10.303500| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 11:47:09.326855| |2016-05-05 17:32:00 UTC+0000|
|2016-05-05 11:48:09.766790| |2016-05-05 17:33:00 UTC+0000|
|2016-05-05 11:49:09.655619| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 11:50:10.522914| |2016-05-05 17:35:00 UTC+0000|
|2016-05-05 11:51:09.684937| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 11:52:10.794057| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 11:53:10.665897| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 11:54:13.909751| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 11:55:11.006893| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 11:56:10.646144| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 11:57:06.319549| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 11:58:11.345919| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 11:59:06.813682| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 12:00:07.895056| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 12:01:07.211842| |2016-05-05 17:46:00 UTC+0000|
|2016-05-05 12:02:06.938669| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 12:03:07.907104| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 12:04:06.962922| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 12:05:08.933913| |2016-05-05 17:50:00 UTC+0000|
|2016-05-05 12:06:15.083494| |2016-05-05 17:51:00 UTC+0000|
|2016-05-05 12:07:09.360528| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 12:08:07.860103| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 12:09:09.404494| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 12:10:08.804894| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 12:11:08.852494| |2016-05-05 17:56:00 UTC+0000|
|2016-05-05 12:12:09.844706| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 12:13:09.118817| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 12:14:08.633089| |2016-05-05 17:59:00 UTC+0000|
|2016-05-05 12:15:09.565359| |2016-05-05 18:00:00 UTC+0000|
|2016-05-05 12:16:09.471244| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 12:17:10.244002| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 12:18:11.485814| |2016-05-05 18:03:00 UTC+0000|
|2016-05-05 12:19:09.975647| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 12:20:10.963404| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 12:21:10.439059| |2016-05-05 18:06:00 UTC+0000|
|2016-05-05 12:22:10.928904| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 12:23:05.842853| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 12:24:06.864286| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 12:25:06.052072| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 12:26:07.425602| |2016-05-05 18:11:00 UTC+0000|
|2016-05-05 12:27:07.874203| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 12:28:07.917189| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 12:29:07.055109| |2016-05-05 15:36:00 UTC+0000|
|2016-05-05 12:30:08.292828| |2016-05-05 18:15:00 UTC+0000|
|2016-05-05 12:31:07.818981| |2016-05-05 16:05:00 UTC+0000|
|2016-05-05 12:32:08.979492| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 12:33:07.943893| |2016-05-04 22:05:00 UTC+0000|
|2016-05-05 12:34:08.428195| |2016-05-05 15:36:00 UTC+0000|
